Game,like,date,comment,good
GTA5,0,2018-03-27,친구셋이 세션만들어거 같이게임하고 작업만들어서 스모컨텐츠게임하던도중 벤당했습니다 한달정지에 초기화된다는 문구와함께 문의하는대도 제대로없고 무료게임도아니고 유료게임이 왜 이런관리를하는지 이해가안되내요 검색해보니 무고벤 이라고해서 엄청많이 나오는군요 ,4
GTA5,0,2018-03-26, 망겜,5
GTA5,0,2021-08-04,친구랑 같이 하는데 그타 무고벤 당해서 안함 캐릭터 삭제 뭔데,8
GTA5,0,2018-03-24,본계 무고밴 먹고 부계마저 무고밴 먹었다 앞으로 락스타는 무조건 절대적으로 거른다 ,9
GTA5,0,2020-05-15,씨이이발 무료로 푸는건 유저 기만이다,8
GTA5,1,2020-09-07,재미있음,3
GTA5,1,2019-10-11, ,5
GTA5,0,2017-05-13,몇년이 지나고도 변함없는 핵쟁이 온라인 무고밴 온라인원래 개막장이지만 작전본부 나온이후로부터 더처참한 온라인게임돈없는 애들은 쳐디지고 돈있는새끼들은 갑질행패부리는 자본주의사상이지만스토리성 모드와 막장을 좋아하신다면 이게임을 추천합니다 TPS 게임을 찾으시면 무료겜 PVP 오픈월드 APB reloaded 합시다 ,0
GTA5,1,2015-04-20,GTA 는 사랑입니다 정말 재밌습니다 이 게임을 만드신 록스타 게임즈 GTA 개발진분들에게 감사의 말씀을 드립니다 ,7
GTA5,1,2018-03-19,핵 게임,6
GTA5,1,2018-02-18, ,0
GTA5,0,2019-01-27, REGION LOCK CHINESEWE CAN T PLAY THE GAME BY CHINESE,5
GTA5,1,2019-02-08,재미 없어 ,9
GTA5,0,2018-07-07,핵쟁이도 많고 무엇보다 락스타 자체가 벤을 먹으면 그것에 대해 항의할수없는 썩은 관리력을 가지고있다,3
GTA5,1,2020-06-28,핵과 중국인이 난무하는 친목질 똥겜하지만 중국인보다 한국인 을 조심해야 함 중국인은 찐따 마냥 핵으로 장난질하면 한국인은 목질 하면서이새끼다 하면서 명이 날 조지러 옴아무튼 돈을 벌려면 돈이 필요한 게임 ,3
GTA5,1,2019-07-09,정말로 솔찍하게 말하자면 핵없으면 못즐깁니다 핵 필수입니다 ,2
GTA5,1,2018-06-20,그렇게 많이하진 못했지만 재밌네요,2
GTA5,1,2018-12-15,본 평가는 흑우가 작성했습니다 플스 원가에 사고PC 할인할 때 산 블랙말랑카우입니다 갓겜은 번사야 하죠 음메에에에에에에 PC버전에서 다이렉트X 버전 사용시 계속 멈춤현상이 있네요 제 컴퓨터 문제일 수 있지만 혹여나 멈춤현상 일어나는 다른 분들은게임 그래픽 설정에서 다이렉트버전 로 바꾸고 해보세요 그 후로는 한번도 멈춤현상이 안일어나네요 ,2
GTA5,1,2018-06-16,멀티 핵쟁이들의 소굴 시발 그래도 추천,2
GTA5,1,2017-05-15,꿀잼,2
GTA5,1,2017-01-09,정말이지 이 이상으로 잘 만들수있는 오픈월드 게임은 없을거같음작은거 하나하나에 신경쓴 티가 나는 사운드 디테일 미니게임들로 꽉 채워진 맵재미로 꽉 찬 게임 ,2
GTA5,1,2016-04-15,싱글좀 기능 추가해줘요 멀티만 업뎃중 ,3
GTA5,1,2016-03-08, 대 에 최고의게임,2
GTA5,1,2015-12-26,차도둑이 아니라 은행도둑 재미있습니다 다만 스토리가 용두사미느낌,4
GTA5,1,2015-12-20,이 게임은 말이 필요없다 핵 문제가 많다지만 새로운 세션을 친구들과하거나 인터넷 상태가 좋다면 핵 문제도 틩기는 현상도 없다 크흐 역시 락스타는 최고다,3
GTA5,1,2016-05-05,ps 로 해보고 pc로도 해보았지만 드는 생각이라곤 대단한 게임 밖에 없다 박수칠 때 못떠난 아저씨와 혈기로 뭉친 청년 트리플 에이 게임 타이틀 역사상 최초로 자신의 성기를 노출시킨 정신나간 놈은 로스 산토스라는 줄로 플레이어를 묶고 육감에 게임을 들이 붓는다 압도당한다는 것은 이런 때 쓰는 말 일 것이다 만약 당신이 필자와 같은 감정을 느끼지 못했다면 흑인과 백인이 총들고 적들을 쏴갈긴 끝에 석양을 마주하며 우정을 다짐하는 영화 같은 흔해빠진 영화 한편을 보고 다시 해보길 바란다 왜냐고 둘 다 같은 것이나 다름 없기 때문이다 그렇다면 재미 없다는 뜻이 아니냐고 반문할 수 있다 바로 여기서 GTA 가 그 동안 우리가 사로잡혀 있던 착각을 부숴 준다 비유적으로 말하자면 GTA 외의 게임들은 어설프게 영화를 따라하려다 어줍잖게 쏜 결과 생긴 영화와의 틈 을 수정하지 않은 채 나름의 발전을 이룩한 범생이라면 GTA 는 너희들 이걸 원했잖아 라고 외치는 호쾌한 사나이로 다가와 우리에게 커다란 총을 갈기게 해준다 우리가 정말 석양에 서 있다고 착각하게 만든다 비디오 게임이 추구하던 체험 의 의미를 모두가 잊고 있었던 그것을 되새겨 준다 그렇다 이 게임 최고다 ,4
GTA5,1,2018-11-23,개 좆쩌는게임이면서 좆같은게임,3
GTA5,0,2017-02-21,무고벤 걸림,6
GTA5,1,2017-11-25,갓겜 스토리 하는게 아까워서 아껴서 하고있네요 ,4
GTA5,1,2015-04-25,싱글과 온라인 켜는순간 당신은 이미 중독 되어있습니다,38
GTA5,1,2015-04-24,캬 명불허전 그타갓 만원이 안아까운 게임입니다 살까말까 고민하시는분은 언넝 사시길그리고 무엇보다 최적화가 미칩니다 그타 개적화랑은 차원이 달라요 추,3
GTA5,1,2023-05-28,w,5
GTA5,0,2018-11-08,해당 게임 보이면 뒤로 가기 눌러라이건 게임이 아니고 핵전쟁 양학겜임,4
GTA5,0,2020-05-22,그타 사랑해요,8
GTA5,1,2017-06-25,Gta 스토리모드하다 온라인으로 넘어가여라이프스타일을 꿈꿔왔다 하지만 gta 온라인의 세계는 너무 냉정하였다 기본자금 만원정도는 줄수알았다 하지만 현실은 만원에다가 유저들에게 죽는게 일삼았다 난 온라인에서 라이프스타일을 꿈꾸며 스토리모드 중이다 ,3
GTA5,0,2015-07-04,핵쟁이 존나많고 그걸 안잡는 운영진들 하는곳마다 핵넘칩니다,6
GTA5,0,2018-03-01,만약 당신이 멀티를 하고싶다면 이 게임을 추천하고 싶지 않습니다 와이프라 같이 하는데 이유없는 무고벤을 당했습니다 왜 벤을 처리했는지 이유도 알려주지 않고 이의제기도 받지 않습니다 락스타의 운영 방식은 GTA를 그대로 따왔네요 무법자입니다 GTA온라인에는 핵사용자들이 무척 많은데 같은 세션에 있는 것 만으로도 엮일수 있습니다 내 잘못이 아니어도 그들 정책에 위반된다고 판단된다면 사실 확인 여부 없이 오로지 본인들의 감지시스템 결과만으로 결정합니다 덕분에 재밌게 즐겼던 게임에 대한 실망과 함께 제작사에 대한 안좋은 이미지만 남겨졌네요 ,5
GTA5,0,2022-12-25, 버그 망겜 ,3
GTA5,1,2016-01-09,위대한 차 도둑 재미있는 스토리 넓은 맵 어쩐지 멀티에는 할게 더 없는것같다 멀티에서 하는것은 습격이나 서로 죽이는것,3
GTA5,0,2018-11-23,핵좀 잡아라,0
GTA5,1,2015-04-14,최고의 오픈월드 게임돈이 전혀 아깝지 않은 게임죽기전에 꼭 해봐야할 게임엄마 아빠 누나 형 언니 동생 친척 여친 지인등에게 꼭 소개 시켜줘야할 게임한번 플레이하면 절대 빠져나오지 못하는 마성의 게임블랙홀같이 빨아들이는 흡수력 있는 게임 년간 기다린 가치가 있는 게임,12
GTA5,1,2023-08-20,응애 나 아기 오프레서 로 짱 먹엇서 ,2
GTA5,0,2023-07-30,로그인좀 씨발련들아 제대로만들어,2
GTA5,0,2023-07-06, 랩이였는데 핵때문에 랩됨,3
GTA5,1,2023-03-24,잼있다,3
GTA5,1,2023-02-24, ,2
GTA5,0,2023-01-16,스팸문자 보내는 짱깨새끼들좀 잡아라 제발 시끄럽다,3
GTA5,0,2023-07-02,시발 장애 새끼들아 캐릭터 가 갇히면 븅신처럼 나오지도 못하고 걷기만 하는게 게임이냐 사람새끼가 뇌 빠져서 그 지랄 하는것도 아니고 게임을 어떻게 만들면 그딴 식으로 만들수 있는지 이해가 인안 안됌 페리코 하는데 발 캘캐릭터가 어디 들어갔다가 장에 처럼 걷기만 하고 벽에 붇아 댓 글 지우지도 남 나 아 나 이 나이 압 압지 아 미 아 능 증 증 므 임느 느 은 으시발년들아 환불이나 해줘,2
GTA5,0,2022-12-08,실행이 안되는 무응답 오류 때문에 고생하는 사람이 한 둘이 아닌듯 한데 해결 방법이 없는듯 이 그지같은 게임 실행해보겠다고 하룰르 쫄딱 날려버린 걸 생각하면 진짜 고소라도 하고 싶은 심정이다 퉤 ,2
GTA5,1,2022-10-27,잼잼잼재미있어요 짱,2
GTA5,1,2022-10-10,GTA 너무 재미있어여,2
GTA5,1,2022-09-08,지티에이 내줘,2
GTA5,1,2022-04-07,정지먹은 김재원 병신아 좀 켜봐라 같이하자,2
GTA5,1,2022-02-27,게임은 존나 갓겜이고 존나 재밋는데핵쟁이랑 싸이코패스 유저가 많다,3
GTA5,1,2022-02-10, ,3
GTA5,1,2021-12-02,몇년이 지났지만 여전히 재미있습니다,2
GTA5,1,2021-12-02,싱글은 말이 필요없을정도고 온라인은 말문이 막힐 정도다 ,2
GTA5,1,2021-11-24,아 시발 엔딩 트레버 죽이고 로드할려고 했는데세이브 파일 없어서 트레버 공항 못쓰고 있음캐릭 마리밖에 없네 시바것,2
GTA5,1,2021-11-11,인생은 GTA처럼,2
GTA5,1,2021-08-07,재밌음,4
GTA5,1,2021-07-25,갓겜,2
GTA5,1,2021-07-07,혼자하면 재미없어요 인싸게임 ,2
GTA5,1,2021-06-16,자유로운 오픈월드 게임 무엇보다 친구들끼리 할수있는게 드럽게 많이있는 컨텐츠까지 친구많은 애들은 무조건 사셈,2
GTA5,1,2021-05-06,성악설을 입증하는 게임스토리도 재밌고 온라인도 재미있고 그냥 재미있다,4
GTA5,1,2021-04-19,옵치보단 갓겜임,3
GTA5,1,2021-02-28,GTA ,2
GTA5,0,2021-02-26,얘만 엄청 하니까 상점에서 할만한 겜 없나 찾는데 자꾸 얘네가 성인게임 많이했다고 야겜 추천 엄청 함,2
GTA5,1,2021-03-22,무료로 받은 제품 시간이상 즐기면서 느낀점이 이게임은 핵은 초대세션으로 대쳐할수있습니다 하지만 뉴비분들은 오프레서mk 라는 사기 이동수단이 없어서 고인물에게 죽기쉽고 초반에 뭘해야 할지 모를겁니다 공개세션에서 페리코습격이나 카지노 습격 버스를타서 아케이드나 코사트카를사고 하는 과정이 즐겁고 행복했습니다 처음부터 다시해도 나쁘지않고 레이스 fps rpg같은 종목이 합쳐저 있습니다 한번정돈 하는걸 추전 합니다 ,2
GTA5,1,2021-02-02,늘 그렇듯이 짱깨들의 활약이 대단한 게임,4
GTA5,1,2020-12-29, 시간인데 너무재미있어요 다만 세일할때 사세요,2
GTA5,1,2020-12-28,아아 오프레서 미사일 너프점 ,2
GTA5,1,2020-12-18,처음에는 그렇게 재미가 없었지만 가면 갈수록 흥미가 생기고 재밌는 게임입니다 ,2
GTA5,1,2020-12-15, 생각보다 할짓은 많은데 할짓은 없음,2
GTA5,1,2020-11-25,옵치보단 갓게임인 GTA ,2
GTA5,1,2020-11-02,쉬벌 쥰네 재미씀,2
GTA5,1,2020-10-26,돈을 버는데 창의적으로 빡센게임 끝이 안보이는 로딩의 시간 나는 미니맵 평면도를 외웠을정도잘끊기는 서버 없어지지않는 핵쟁이 퀘스트 매칭도 힘듬그래도 즐길거리 많고 자유도 높고 스트레스 잘풀어주는 게임은 이게임 많큼 더 좋은게임은 없는듯기차 타고 별 개 안만들어본 사람 없지 ,4
GTA5,1,2020-08-24,My best game ever ,2
GTA5,1,2020-08-01,야 야 그차 부스터 있어 달리는 도중에 F키 눌러봐바분위기 탔을때 이말하면 대부분 먹힘내가,2
GTA5,1,2020-07-07,딱 조타,2
GTA5,1,2020-07-07,망겜,0
GTA5,1,2020-07-05,로동 좋아하는 사람만,2
GTA5,1,2020-07-01,잼민이들 다 꺼져 ,2
GTA5,1,2020-06-22,작업 관리자 성능 리소스 모니터 열기 GTA 프로세서 일시 정지 초 하고다시 실행하면 온라인 세션에서 혼자 있을 수 있음패키지 운반 임무 할 때 좋음,3
GTA5,1,2020-06-06,핵도 좀 재밌게 써라 찐따들아,2
GTA5,0,2020-06-04,망겜 버그 갓겜 핵쟁이 갓겜 병맛 갓겜 겜 이거 재미없음,2
GTA5,1,2020-05-31,그냥 명작 다른 말 다 집어치우고 명작이란 소리가 나올 수 밖에 없는 명작 싱글 한정 ,2
GTA5,1,2020-05-23,갓겜 입니다 제가 어렸을때부터 하고싶었던 게임이었습니다 아직도 즐기고 있지요,2
GTA5,1,2020-05-20,병신같은 영상예술고,2
GTA5,1,2020-05-17,하 천시간찍고 접는다,3
GTA5,0,2020-05-16,무료화 ,2
GTA5,1,2020-05-02, ,2
GTA5,0,2020-04-13, you china,2
GTA5,1,2020-04-08,스트레스풀린다 ,2
GTA5,1,2020-04-03,친구들이랑만 비공개 세션에서만 하면 클린한 갓겜,2
GTA5,0,2020-04-01,라니형 매손이형 장애알파카 X발련 모두 사랑해 GTA 내주세요 원 이하면 사게,3
GTA5,1,2020-03-25,진짜 꿀젬 ,2
GTA5,1,2020-03-20, ,2
GTA5,1,2020-03-09,먹고살기 힘드네,2
GTA5,1,2020-02-28,일상생활 불가,2
GTA5,1,2020-02-28, 게임 맞냐 ,2
GTA5,0,2020-02-27,버그 좀 고쳐라 씹,2
GTA5,1,2020-02-27,뭐야 내 시간 돌려줘요,2
GTA5,1,2020-02-15,기모찌,2
GTA5,1,2020-02-15,버그만 빼면 최고의 갓겜,2
GTA5,1,2020-02-07,걍 하셈,2
GTA5,1,2020-02-03,씨잼이된 기분이엿읍니다 암 마더뻐킹 섹 맨 ,2
GTA5,1,2020-01-30,일주일에 시간 하게 만드네 ,3
GTA5,1,2020-01-24,재밌는 게임에는 짱깨가 꼬이고짱깨가 묻으면 재밌는 게임도 좆같다,3
GTA5,1,2020-01-09,개꿀잼 이게임 사도 절대로 돈 아깝지 않은 게임임 이게임 강추 싱글에서도 할게 많고 온라인에서는 트롤이나 핵만 없으면 꿀잼임,2
GTA5,1,2020-01-08,지우면 할거없고 깔아도 할거없음,2
GTA5,1,2020-01-08,안 질림,2
GTA5,1,2020-01-01,싱글도 재밌고 온라인은 친구와 함께 할 때 더 재미있는 게임 ,2
GTA5,1,2019-12-31, ,2
GTA5,1,2019-12-20,재밌네요,0
GTA5,1,2019-11-29, ,2
GTA5,1,2019-11-28,무료로 받은 제품 GTA의 명성을 그대로 이어가는 게임 비록 출시한지 오래된 게임이지만 아직까지도 많은 사람들에게 사랑받는 게임계의 스테디셀러같은 게임 ,2
GTA5,1,2019-11-27,출시한지 벌써 년이됬는데 아직도 할만한 게임입니다 유저들도 많고 게임내에서 할것도 많아요 핵도 만난다는게 단점 ,2
GTA5,1,2019-11-21,이 게임은 정말 좋습니다 친구와 하기 좋고 나는 친구가 없다 그리고 음 노가다가 정말 재밌어요,2
GTA5,0,2019-11-19,우리 락스타 친구들 저한테 게임 시켜줄 생각이 없는지 락스타 소셜에도 접속이 안되고 게임 실행도 안되네요 ,2
GTA5,1,2019-11-01,nan,2
GTA5,1,2019-10-12,이거 재밌는데 다이아몬드 카지노 할만함그리고 애들이 이거 선정성이 높다는 이유로 안하는데 클럽만 않가면 선정성이 높지 않습니다 그러니 하십시오,3
GTA5,1,2019-10-07,별로 재밌네요,2
GTA5,1,2019-08-13, hacker,2
GTA5,1,2019-07-24,응가,2
GTA5,1,2019-07-18,재밌어요이이잉 할인해줘서 고마워요 락스타 고마워요 스팀,2
GTA5,1,2019-07-07,각 세션의 핵쟁이를 좀 잡을 수 있는 방법만 마련하면 참 좋겠네요,2
GTA5,1,2019-07-05, 주전에 정가주고 샀는데 할인하네 시발아,4
GTA5,1,2019-07-04,핵쟁이 빼면 재밌지만온라인은 인싸겜이라 안맞음,2
GTA5,1,2019-07-01,갓겜,2
GTA5,1,2019-05-19,진짜 갓겜,2
GTA5,1,2019-04-11,G 지랄만큼 재밌는T 타인에게 살인을 배푸는 A 야한게임,3
GTA5,1,2019-03-11,남자들에 본능을 자극 이게임은 말그대로 남자들이라면 정말 좋아할만한 게임입니다 터뜨리기 자동차 각종이동수단 각종 무기 각종 범죄사업정말 재밌습니다 개인적으로 문명보다 타임머신이라고 생각합니다 ,2
